uuid,v1,v2
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Fine if that��s the way u feel. That��s the way its gota b,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/̼1.20 POBOXox36504W45WQ 16+",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Is that seriously how you spell his name?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I���m going to try for 2 months ha ha only joking,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,So �_ pay first lar... Then when is da stock comin...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ffffffffff. Alright no way I can meet up with you sooner?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Lol your always so convincing.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"I'm back &amp; we're packing the car now, I'll let you know if there's room",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K tell me anything about you.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,For fear of fainting with the of all that housework you just did? Quick have a cuppa,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Thanks for your subscription to Ringtone UK your mobile will be charged �5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yup... Ok i go home look at the timings then i msg �_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Oops, I'll let you know when my roommate's done",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I see the letter B on my car,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Anything lor... U decide...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,WHO ARE YOU SEEING?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,No calls..messages..missed calls,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Didn't you get hep b immunisation in nigeria.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Fair enough, anything going on?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,What you thinked about me. First time you saw me in class.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.""",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Sorry, I'll call later in meeting.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Tell where you reached,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yes..gauti and sehwag out of odi series.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ha ha ha good joke. Girls are situation seekers.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Its a part of checking IQ,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Sorry my roommates took forever, it ok if I come by now?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066364589",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or �1000. To claim txt DIS to 87121 18+6*�1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I plane to give on this month end.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Wah lucky man... Then can save money... Hee...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Finished class where are you.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K..k:)where are you?how did you performed?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,U can call me now...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I am waiting machan. Call me once you free.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Thats cool. i am a gentleman and will treat you with dignity and respect.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I like you peoples very much:) but am very shy pa.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Does not operate after  &lt;#&gt;  or what,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Its not the same here. Still looking for a job. How much do Ta's earn there.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Sorry, I'll call later",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K. Did you call me just now ah?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ok i am on the way to home hi hi,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,You will be in the place of that man,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yup next stop.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"I call you later, don't have network. If urgnt, sms me.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm really not up to it still tonight babe,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Ela kano.,il download, come wen ur free..",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yeah do! Don���t stand to close tho- you���ll catch something!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",PO Box 5249," MK17 92H. 450Ppw 16""",
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Watching telugu movie..wat abt u?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,i see. When we finish we have loads of loans to pay,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""
false""",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Please don't text me anymore. I have nothing else to say.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm still looking for a car to buy. And have not gone 4the driving test yet.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Umma my life and vava umma love you lot dear,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Aight, I'll hit you up when I get some cash",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,How would my ip address test that considering my computer isn't a minecraft server,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Dont worry. I guess he's busy.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,What is the plural of the noun research?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Going for dinner.msg you after.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,GENT! We are trying to contact you. Last weekends draw shows that you won a �1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,You are a winner U have been specially selected 2 receive �1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"URGENT! Your Mobile No. was awarded �2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,here is my new address -apples&pairs&all that malarky,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I am going to sao mu today. Will be done only at 12,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,�� predict wat time �_'ll finish buying?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Good stuff, will do.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Are you there in room.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K..k:)how much does it cost?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm home.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Dear, will call Tmorrow.pls accomodate.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,First answer my question.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. �1.50 SP:Tyrone,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I only haf msn. It's yijue@hotmail.com,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,He is there. You call and meet him,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,No no. I will check all rooms befor activities,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Got c... I lazy to type... I forgot �_ in lect... I saw a pouch but like not v nice...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"K, text me when you're on the way",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Sir, Waiting for your mail.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I know you are. Can you pls open the back?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yes see ya not on the dot,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Whats the staff name who is taking class for us?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,K..i deleted my contact that why?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Sindu got job in birla soft ..,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,The wine is flowing and i'm i have nevering..,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Ok... Ur typical reply...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Aaooooright are you at work?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm leaving my house now...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,You are a winner U have been specially selected 2 receive �1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,New car and house for my parents.:)i have only new job in hand:),,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I place all ur points on e cultures module already.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,URGENT! We are trying to contact you. Last weekends draw shows that you have won a �900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Great escape. I fancy the bridge but needs her lager. See you tomo,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Yes :)it completely in out of form:)clark also utter waste.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Sir, I need AXIS BANK account no and bank address.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,What time you coming down later?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Well, i'm gonna finish my bath now. Have a good...fine night.",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Let me know when you've got the money so carlos can make the call,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,U still going to the mall?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Text her. If she doesnt reply let me know so i can have her log in,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Lol no. U can trust me.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,ok. I am a gentleman and will treat you with dignity and respect.,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"He will, you guys close?",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Going on nothing great.bye,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,"Haha awesome, be there in a minute",,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,Have you got Xmas radio times. If not i will get it now,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,FALSE,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,,,
2ab718d6-2cc2-11e9-8aa7-16b061fc019a,TRUE,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,,,
